packageId,transactionModule,sender,type,parsedJson,bcsEncoding,bcs,id,timestampMs
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060194793"",""expire_timestamp"":""1745874236060"",""is_bid"":true,""order_id"":""65891788278034592070132436"",""placed_quantity"":""83000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3572000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB9RiTP//////IIE2AAAAAADp5dn0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRIIE2AAAAAAABAH4vUxMAAACcsjZ+lgEAAHagNn6WAQAA,"{""eventSeq"":""13"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060187519"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1745874236060"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":false,""maker_fees"":""613714"",""market_order"":false,""order_deep_price"":{""asset_is_base"":false,""deep_per_asset"":""4396832516""},""order_id"":""170141183460535252628727110201130472633"",""order_inserted"":true,""order_type"":0,""original_quantity"":""195000000000"",""paid_fees"":""0"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3579000"",""self_matching_option"":0,""status"":0,""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,4F2vtRM7z/uNWfThJGXcDp+uqgXj40Kgj+E1gA4+RAe51MEAAAAAAHicNgAAAACATMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO41/ydn0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRAAB4nDYAAAAAAAAA3udmLQAAAAAEVxIGAQAAAJyyNn6WAQAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAABSXQkAAAAAAOsCAAAAAAAAAAAAAXagNn6WAQAA,"{""eventSeq"":""12"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060187519"",""expire_timestamp"":""1745874236060"",""is_bid"":false,""order_id"":""170141183460535252628727110201130472633"",""placed_quantity"":""195000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3579000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB7nUwQAAAAAAeJw2AAAAAIB/ydn0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefReJw2AAAAAAAAAN7nZi0AAACcsjZ+lgEAAHagNn6WAQAA,"{""eventSeq"":""11"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060186177"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1745874236060"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":true,""maker_fees"":""612685"",""market_order"":false,""order_deep_price"":{""asset_is_base"":false,""deep_per_asset"":""4396832516""},""order_id"":""65910235022108301621748437"",""order_inserted"":true,""order_type"":0,""original_quantity"":""195000000000"",""paid_fees"":""0"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3573000"",""self_matching_option"":0,""status"":0,""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,4F2vtRM7z/uNWfThJGXcDp+uqgXj40Kgj+E1gA4+RAfVYkz//////wiFNgAAAAAATMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO41BxNn0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRAAAIhTYAAAAAAAEA3udmLQAAAAAEVxIGAQAAAJyyNn6WAQAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAABNWQkAAAAAAOsCAAAAAAAAAAAAAXagNn6WAQAA,"{""eventSeq"":""10"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060186177"",""expire_timestamp"":""1745874236060"",""is_bid"":true,""order_id"":""65910235022108301621748437"",""placed_quantity"":""195000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3573000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB9ViTP//////CIU2AAAAAABBxNn0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRCIU2AAAAAAABAN7nZi0AAACcsjZ+lgEAAHagNn6WAQAA,"{""eventSeq"":""9"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060178212"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1745874234060"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":false,""maker_fees"":""525444"",""market_order"":false,""order_deep_price"":{""asset_is_base"":false,""deep_per_asset"":""4396832516""},""order_id"":""170141183460535234181983036491578856632"",""order_inserted"":true,""order_type"":0,""original_quantity"":""167000000000"",""paid_fees"":""0"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3578000"",""self_matching_option"":0,""status"":0,""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,4F2vtRM7z/uNWfThJGXcDp+uqgXj40Kgj+E1gA4+RAe41MEAAAAAAJCYNgAAAACATMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO40kpdn0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRAACQmDYAAAAAAAAAxvnhJgAAAAAEVxIGAQAAAMyqNn6WAQAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAACEBAgAAAAAAOsCAAAAAAAAAAAAAXagNn6WAQAA,"{""eventSeq"":""8"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060178212"",""expire_timestamp"":""1745874234060"",""is_bid"":false,""order_id"":""170141183460535234181983036491578856632"",""placed_quantity"":""167000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3578000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB7jUwQAAAAAAkJg2AAAAAIAkpdn0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRkJg2AAAAAAAAAMb54SYAAADMqjZ+lgEAAHagNn6WAQAA,"{""eventSeq"":""7"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060175797"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1745874234060"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":true,""maker_fees"":""524856"",""market_order"":false,""order_deep_price"":{""asset_is_base"":false,""deep_per_asset"":""4396832516""},""order_id"":""65928681766182011173364438"",""order_inserted"":true,""order_type"":0,""original_quantity"":""167000000000"",""paid_fees"":""0"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3574000"",""self_matching_option"":0,""status"":0,""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,4F2vtRM7z/uNWfThJGXcDp+uqgXj40Kgj+E1gA4+RAfWYkz///////CINgAAAAAATMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO421m9n0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRAADwiDYAAAAAAAEAxvnhJgAAAAAEVxIGAQAAAMyqNn6WAQAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAA4AggAAAAAAOsCAAAAAAAAAAAAAXagNn6WAQAA,"{""eventSeq"":""6"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""client_order_id"":""1745874231060175797"",""expire_timestamp"":""1745874234060"",""is_bid"":true,""order_id"":""65928681766182011173364438"",""placed_quantity"":""167000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3574000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB9ZiTP//////8Ig2AAAAAAC1m9n0XJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefR8Ig2AAAAAAABAMb54SYAAADMqjZ+lgEAAHagNn6WAQAA,"{""eventSeq"":""5"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order::OrderCanceled,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""base_asset_quantity_canceled"":""83000000000"",""client_order_id"":""1745874229543095362"",""is_bid"":false,""order_id"":""170141183460535252628727110201130472627"",""original_quantity"":""83000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3579000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB7PUwQAAAAAAeJw2AAAAAIBCzGyaXJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefReJw2AAAAAAAAAH4vUxMAAAAAfi9TEwAAAHagNn6WAQAA,"{""eventSeq"":""4"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order::OrderCanceled,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""base_asset_quantity_canceled"":""83000000000"",""client_order_id"":""1745874229543094200"",""is_bid"":true,""order_id"":""65854894789887172966900441"",""original_quantity"":""83000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3570000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB9liTP//////UHk2AAAAAAC4x2yaXJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRUHk2AAAAAAABAH4vUxMAAAAAfi9TEwAAAHagNn6WAQAA,"{""eventSeq"":""3"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order::OrderCanceled,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""base_asset_quantity_canceled"":""82500000000"",""client_order_id"":""1745874229543086576"",""is_bid"":false,""order_id"":""170141183460535215735238962782027240626"",""original_quantity"":""195000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3577000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB7LUwQAAAAAAqJQ2AAAAAIDwqWyaXJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRqJQ2AAAAAAAAAN7nZi0AAAAAGWI1EwAAAHagNn6WAQAA,"{""eventSeq"":""2"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order::OrderCanceled,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""base_asset_quantity_canceled"":""195000000000"",""client_order_id"":""1745874229543085353"",""is_bid"":true,""order_id"":""65873341533960882518516442"",""original_quantity"":""195000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3571000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB9piTP//////OH02AAAAAAAppWyaXJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefROH02AAAAAAABAN7nZi0AAAAA3udmLQAAAHagNn6WAQAA,"{""eventSeq"":""1"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809,pool,0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order::OrderCanceled,"{""balance_manager_id"":""0x4cc42ace9211ff06be1490b7eb981b308b8f7028b867482d85a022071da83b8d"",""base_asset_quantity_canceled"":""167000000000"",""client_order_id"":""1745874229543075385"",""is_bid"":true,""order_id"":""65891788278034592070132443"",""original_quantity"":""167000000000"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3572000"",""timestamp"":""1745874231414"",""trader"":""0x831e93faa2ed11aaf52320432916c34120de27adaab23806c86e818d5d29e7d1""}",base64,TMQqzpIR/wa+FJC365gbMIuPcCi4Z0gthaAiBx2oO43gXa+1EzvP+41Z9OEkZdwOn66qBePjQqCP4TWADj5EB9tiTP//////IIE2AAAAAAA5fmyaXJc6GIMek/qi7RGq9SMgQykWw0Eg3ietqrI4BshugY1dKefRIIE2AAAAAAABAMb54SYAAAAAxvnhJgAAAHagNn6WAQAA,"{""eventSeq"":""0"",""txDigest"":""EbEhN93wozWtzyLgokSxy8j4KkojZru7Rfb3ojJCGuz8""}",1745874232532
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order::OrderCanceled,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""base_asset_quantity_canceled"":""27900000000"",""client_order_id"":""7939412291001179853"",""is_bid"":true,""order_id"":""65934215789404124048614923"",""original_quantity"":""27900000000"",""pool_id"":""0x183df694ebc852a5f90a959f0f563b82ac9691e42357e9a9fe961d71a1b809c8"",""price"":""3574300"",""timestamp"":""1745874231475"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,NEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n0YPfaU68hSpfkKlZ8PVjuCrJaR5CNX6an+lh1xobgJyAtm4f//////HIo2AAAAAADN3n7yaXUubs3m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EHIo2AAAAAAABADf4fgYAAAAAN/h+BgAAALOgNn6WAQAA,"{""eventSeq"":""0"",""txDigest"":""2Mt5c42kgVkpM323g9DGMF4YLBWGpHwf3mhgskcs2S62""}",1745874232523
0x2d8c2e0fc6dd25b0214b3fa747e0fd27fd54608142cd2e4f64c1cd350cc4add4,router,0x9e59ea200b66a336a78b85343318338a3419c994cf34d9a541f78fa7bbc1fa7f,0x1eabed72c53feb3805120a081dc15963c204dc8d091542592abaf7a35689b2fb::pool::SwapEvent,"{""after_sqrt_price"":""81707346846763336"",""amount_in"":""505480093045007"",""amount_out"":""9922506124"",""atob"":true,""before_sqrt_price"":""81759661906869578"",""fee_amount"":""50548009305"",""partner"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""pool"":""0xac8bb43806968d6cf7014bbbb7a68386bfef03394f2bad09684ae0dc4fed9d89"",""ref_amount"":""0"",""steps"":""1"",""vault_a_amount"":""889397741247614932"",""vault_b_amount"":""15507263208725""}",base64,AayLtDgGlo1s9wFLu7emg4a/7wM5TyutCWhK4NxP7Z2JAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAPEWNBu8sBAIxtbU8CAAAAAAAAAAAAAABZaeXECwAAANRPGY+IxlcMFT3qkBoOAABKPeq0+nciAQAAAAAAAAAASElXKGZIIgEAAAAAAAAAAAEAAAAAAAAA,"{""eventSeq"":""0"",""txDigest"":""3d2cJnScd6kvn34TtF8sNw8zdyWUi7a5duodYz6JoU2x""}",1745874232523
0x6c796c3ab3421a68158e0df18e4657b2827b1f8fed5ed4b82dba9c935988711b,gateway,0x85fbd22e18551629b209c13541f3c8f0d081f3848280048e0156bd2085c7c381,0x3492c874c1e3b3e2984e8c41b589e642d4d0a5d6459e5a9cfc2d52fd7c89c267::events::AssetSwap,"{""a2b"":false,""after_liquidity"":""410982526566754"",""after_sqrt_price"":""146598368985536556387"",""amount_in"":""506329392216"",""amount_out"":""8002248705"",""before_liquidity"":""410982526566754"",""before_sqrt_price"":""146575688098016511108"",""current_tick"":{""bits"":41458},""exceeded"":false,""fee"":""1012658785"",""pool_coin_a_amount"":""1323839124064"",""pool_coin_b_amount"":""212039256206314"",""pool_id"":""0x1b06371d74082856a1be71760cf49f6a377d050eb57afd017f203e89b09c89a2"",""sequence_number"":""2157817""}",base64,GwY3HXQIKFahvnF2DPSfajd9BQ61ev0BfyA+ibCciaIAWGSV43UAAAABoPjcAQAAAGDy9To0AQAA6muLPNnAAABh8ls8AAAAAGJBgVPJdQEAAAAAAAAAAABiQYFTyXUBAAAAAAAAAAAAhMS53rtzJfIHAAAAAAAAAGNtjILhB3byBwAAAAAAAADyoQAAAPnsIAAAAAAAAAAAAAAAAAA=,"{""eventSeq"":""0"",""txDigest"":""2jJT2UtAejRxyGUgyPH1d8v41Yw2QahDnJgyT1qCA7mL""}",1745874232522
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xffd4f043057226453aeba59732d41c6093516f54823ebc3a16d17f8a77d2f0ad,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x47dcbbc8561fe3d52198336855f0983878152a12524749e054357ac2e3573d58"",""client_order_id"":""38148154"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1844674407370955161"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":false,""maker_fees"":""15749454"",""market_order"":false,""order_deep_price"":{""asset_is_base"":false,""deep_per_asset"":""4396832516""},""order_id"":""170141183460535307968959331329785320631"",""order_inserted"":true,""order_type"":0,""original_quantity"":""5000000000000"",""paid_fees"":""0"",""pool_id"":""0xe05dafb5133bcffb8d59f4e12465dc0e9faeaa05e3e342a08fe135800e3e4407"",""price"":""3582000"",""self_matching_option"":0,""status"":0,""timestamp"":""1745874231117"",""trader"":""0xffd4f043057226453aeba59732d41c6093516f54823ebc3a16d17f8a77d2f0ad""}",base64,4F2vtRM7z/uNWfThJGXcDp+uqgXj40Kgj+E1gA4+RAe31MEAAAAAADCoNgAAAACAR9y7yFYf49UhmDNoVfCYOHgVKhJSR0ngVDV6wuNXPVg6GEYCAAAAAP/U8EMFciZFOuullzLUHGCTUW9Ugj68OhbRf4p30vCtAAAwqDYAAAAAAAAAUDknjAQAAAAEVxIGAQAAAJmZmZmZmZkZAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAABOUfAAAAAAAOsCAAAAAAAAAAAAAU2fNn6WAQAA,"{""eventSeq"":""1"",""txDigest"":""5adEFzT1d2ezNjyDAdxRFhe7wKgfy9VJ3KExY5msbbvH""}",1745874232017
